FlightNumber,FlightDelayStatus
MCI_ORD_74372,1
LGA_FLL_92459,1
LGA_ORD_102337,1
IAH_SFO_63726,1
IAD_DFW_88609,1
LAS_MSP_83542,1
DEN_JAC_82255,1
BOI_ORD_81334,1
DEN_IAD_104721,1
EWR_ATL_67063,1
MSP_ABQ_105437,1
ATL_SFO_85528,1
DFW_DCA_78845,1
CVG_DTW_89327,2
EWR_CVG_75300,1
MSP_DFW_71201,1
HNL_SFO_58368,1
MLI_CVG_61829,1
SNA_PHX_94610,1
GSO_ATL_97109,1
ATL_IAH_86023,1
ATL_ILM_87843,1
TPA_PVD_101917,1
ONT_OAK_57890,1
HVN_CVG_83941,2
PHX_SFO_96596,1
CAE_EWR_67947,1
RDU_PHL_87404,1
HOU_LAS_81626,1
AVL_CVG_85457,1
DFW_SAT_69478,1
BDL_DFW_94206,1
EWR_DFW_104182,1
RDU_BOS_100596,1
DAY_DFW_95246,1
SFO_DEN_57021,1
BOI_SEA_60764,1
CVG_BNA_97262,1
CMH_RDU_103462,1
LGA_RIC_72449,1
IAH_ORD_76040,1
BOS_EWR_93927,1
TUL_DEN_75584,1
ALB_LAS_101761,1
MFE_DFW_71527,1
ATL_CVG_76505,1
LGA_BOS_82226,1
ATL_EWR_102364,1
PVD_CLT_67254,1
TPA_BWI_89241,1
EWR_FLL_91583,1
OAK_PDX_91005,1
MSP_BOS_102997,1
DFW_BNA_79242,1
DFW_IAH_72147,1
CID_CVG_102559,2
IAH_SNA_89542,1
DTW_EWR_87284,1
SEA_ORD_61883,1
LGB_OAK_74349,1
RSW_DEN_58129,1
MSP_ORD_70404,1
BIL_DEN_97973,1
SGF_DEN_91471,1
ATL_EWR_81011,1
ORD_OMA_81135,1
ATL_EWR_61133,1
AVL_CVG_105622,1
BTR_IAH_70491,1
MSN_MSP_93960,1
SEA_DFW_86417,1
DEN_DFW_104998,1
IAH_EWR_60777,2
SBN_CVG_89095,2
SLC_CVG_58172,1
SNA_DEN_67586,1
FAT_LAS_80495,1
PHL_MHT_86583,1
LIT_IAH_77594,1
MKE_EWR_97749,1
CLT_SJU_83799,1
SNA_PHX_74574,1
MSP_JFK_96697,1
CVG_JAX_60659,1
IAH_CRP_70521,1
LAS_SAN_69987,1
RIC_EWR_87975,1
DCA_BOS_98415,1
CAK_ATL_84249,1
IAD_EWR_67314,1
ATL_MLU_97854,1
MHT_CVG_61931,1
BHM_IAH_95915,1
IAD_HPN_88976,1
STL_ATL_89885,1
MEM_DEN_72356,1
LAS_DEN_62304,1
SFO_LAS_78827,1
PVD_BNA_74693,1
DEN_PHL_69017,1
DTW_FLL_71033,1
STL_LGA_65850,1
JFK_MCO_65420,1
MSY_HOU_70792,1
LEX_LGA_76528,1
ISP_RSW_75329,1
LGA_MDW_99984,1
ORD_MDT_88600,1
SLC_BOS_77769,1
JAX_IAD_64423,1
FWA_ATL_78789,1
ALB_ATL_70107,2
DCA_PIT_85112,1
ATL_AUS_86702,1
ROC_EWR_60444,1
TPA_DEN_103890,1
SNA_SJC_63892,1
RSW_CVG_62132,1
DEN_LAS_78776,1
PHX_LIT_83070,1
CVG_ATL_105541,1
PVD_EWR_62339,1
ATL_ROA_90280,1
BDL_CLT_66726,1
BHM_DTW_89698,1
JFK_BWI_62727,1
IAD_CLT_57541,1
MDW_TPA_70459,1
MKE_ATL_65081,1
STL_MSP_92264,1
BOS_DCA_78803,1
SNA_LAS_58446,1
MSP_COS_79356,1
BOS_EWR_62133,1
DEN_MSP_93389,1
GTF_SLC_82040,1
ATL_RIC_97769,1
ORD_SFO_74417,1
IND_ORD_93492,1
GEG_SEA_69960,1
SRQ_ATL_82731,1
MEM_CVG_68138,1
ATL_PFN_83056,1
IAH_DCA_71200,1
ORF_CVG_86947,1
ATW_CVG_92014,1
CLE_MKE_69363,1
LAX_JFK_71364,1
SJC_LAX_57274,1
BOS_LGA_94636,1
SLC_ORD_74560,1
ORD_SFO_96035,1
MCO_RDU_77033,1
MIA_LAS_81068,1
MHT_BNA_83916,1
RDU_BOS_67027,1
BDL_DFW_72135,1
MCO_DFW_71962,1
PHL_CLT_99114,1
GSO_IAD_96115,1
ORD_ALB_96235,1
CPR_DEN_88651,1
MCO_DFW_58526,1
TPA_JFK_99002,1
MDW_LGA_82756,1
ORD_SEA_99926,1
SRQ_CLT_75628,1
DEN_PHX_97438,1
MSP_EGE_68002,1
DTW_IAD_73609,1
DFW_ATL_89417,1
LAX_ATL_99774,1
DFW_SMF_66023,1
SJU_JFK_91566,1
JFK_TPA_79949,1
ORD_SAN_71222,2
STL_ORD_80423,1
JAX_CVG_77198,1
EWR_MIA_89443,1
DCA_DTW_89379,1
DEN_SJC_99032,1
MCO_PHL_85378,1
ROC_ATL_81841,1
SMF_LAX_89863,1
OMA_ORD_61366,1
JFK_BUF_82502,1
BWI_PHX_81778,1
DEN_CID_79277,1
DCA_MSP_82349,1
LGA_CAE_71400,1
DFW_MSP_104055,1
ATL_MEI_88239,1
BHM_BWI_73374,1
SFO_HNL_72860,1
LAN_MSP_92483,1
ATL_SRQ_77415,2
MCO_BOS_61568,1
ABE_DTW_90911,1
LAX_DFW_80120,1
MDW_ATL_102313,1
DCA_LGA_99644,2
PHX_IAH_102160,1
PIT_CLT_94879,1
IAH_CLE_92040,1
JFK_SAV_75125,1
DFW_LAX_95854,1
MCO_DTW_69194,1
IAH_MSP_88501,1
JFK_DEN_101903,1
ATL_AUS_105402,1
BIL_SLC_76419,1
DFW_DTW_84869,1
IAH_SLC_67101,1
SLC_LAX_95737,1
DEN_FAT_58515,1
SGF_DFW_61457,1
SDF_DFW_82864,1
LGA_DTW_73130,1
IAH_LAX_104461,1
ORD_IAD_90700,1
TPA_ATL_67339,1
CLT_FLL_83063,1
BDL_PHL_87426,1
MDW_MSP_78071,1
BNA_DEN_100782,1
LGB_BOS_82904,1
STL_DTW_86302,1
BZN_SLC_57448,1
HOU_BHM_62396,1
MLB_JFK_89894,1
MDW_OAK_77064,1
FNT_RSW_64814,1
SJC_SAN_94974,1
SLC_ATL_83458,1
BOS_DFW_68795,1
ATL_ROC_81094,1
BHM_LGA_83693,1
LAX_IAD_70448,1
BOS_DCA_81123,1
DTW_LGA_83510,1
ORD_CLE_104169,1
DTW_ORD_85907,1
JAX_ORD_85850,1
ORD_AUS_102567,1
LAX_PDX_66529,1
LAS_CLE_81681,1
DEN_MCI_62873,1
GSO_ATL_70362,1
SDF_ATL_78769,1
MDW_RDU_83064,1
DTW_ATL_97730,1
JFK_SAN_84389,1
SLC_SBA_102833,1
MKE_CVG_63955,1
JFK_LAX_63875,1
SYR_CLT_60495,1
SMF_MSP_72337,1
JFK_LGB_63000,1
BOS_ATL_80939,1
SNA_PHX_104353,1
CVG_DTW_61920,1
ORF_DTW_58388,1
DFW_LAX_103901,1
MAF_ABQ_71225,1
DCA_IND_78214,1
ATL_FLL_70537,1
MCO_STL_67886,1
AUS_ATL_70400,1
DEN_ABQ_81424,1
DFW_MKE_68498,1
PNS_TPA_58300,1
SMF_IAH_104491,1
MLU_ATL_98181,1
FAT_SLC_70663,1
LIT_IAH_57619,2
MSP_MCO_102333,2
EWR_SJU_63454,2
LGA_ATL_58662,2
DFW_MFE_62032,1
IAH_SMF_99842,1
ATL_DCA_83913,1
DFW_HOU_80160,1
LAS_DFW_58349,1
PHX_SEA_61652,1
SLC_RAP_80494,1
BOS_ATL_67700,1
DTW_PHX_74517,1
DCA_MSY_102673,1
IAH_SFO_99295,1
DTW_GSO_96045,1
LGA_ATL_57395,1
DTW_LGA_99056,2
DFW_SJU_81221,2
DFW_BOS_77925,1
CLE_DFW_89547,1
BDL_ORD_88336,1
HOU_JAN_81592,1
SLC_COD_96091,1
IAH_OKC_57094,1
AGS_ATL_101339,1
MDW_MSP_93788,1
JAN_IAH_64089,1
LGB_JFK_94714,1
PBI_CLT_96536,1
MDT_DTW_80355,1
ORD_DFW_69191,1
MSP_CVG_56991,1
BWI_BUF_64129,1
GRR_CVG_86232,1
ATL_CLT_78844,1
SFO_LAX_104049,1
DFW_STL_99555,1
IAH_CVG_88788,1
LBB_DAL_57955,1
ALB_BWI_88028,1
SAN_IAH_105021,1
HSV_EWR_92167,1
ORD_LAS_77659,1
SBP_SFO_74927,1
SLC_OMA_85956,1
PHL_RIC_59560,1
CVG_GSP_92008,1
DCA_LGA_93909,1
LAX_SMF_99808,1
IAH_DCA_101471,1
SLC_ORD_62322,1
RDU_MIA_62817,1
PHL_JFK_103799,1
ORF_ATL_70335,1
CVG_STL_77502,1
DEN_ONT_67321,1
BUF_PHL_85728,1
DEN_BUR_72997,1
GTR_ATL_83479,1
BDL_CLT_71680,1
ATL_ORD_61574,1
LAX_DFW_62693,1
LAS_AUS_104924,1
PNS_CVG_87620,1
MSY_CVG_57124,1
MDW_MSP_65030,1
PIT_PHX_63963,1
TOL_CVG_91535,1
CMH_MSP_98977,1
DTW_ORD_89426,1
SBN_CLE_98216,1
SNA_DEN_83464,1
LEX_CLE_81382,1
HOU_FLL_58232,1
PDX_SFO_67093,1
PHL_PVD_75635,1
BWI_IND_65231,2
ATL_PHF_85025,1
PHL_DFW_87829,1
JFK_PIT_105040,1
TUL_ORD_96297,1
PVD_PHL_94687,1
LGA_STL_76067,1
ATL_BTR_84147,1
CRW_IAH_74428,1
EWR_MIA_79986,1
BOS_DCA_102215,1
CMH_MIA_72288,1
MCO_DFW_89735,1
MCO_DTW_80087,1
ATL_ORD_90986,1
FAT_LAX_101778,1
STL_DFW_84908,1
BOS_DFW_70486,1
DEN_FAR_90940,1
MSP_GFK_73735,1
IAD_EWR_102411,1
CVG_GSP_57718,1
IAD_GSP_89545,1
PHL_ATL_85426,1
DFW_ORD_62311,1
IND_RSW_100074,1
DEN_SLC_84518,1
BWI_BOS_64052,1
RNO_SFO_78687,1
SFO_SBA_80646,1
ATL_CAK_93541,1
LGA_CHS_70179,1
DCA_BHM_100104,1
TUL_DFW_88021,1
IAH_CMH_100516,1
ATL_TUL_90499,1
JFK_BOS_82524,1
BOS_LGA_57095,1
CVG_COS_77902,1
MSP_MDW_91553,1
BOS_PIT_67989,1
IAH_LAS_72429,1
LGA_MSP_79162,1
ORD_AUS_64000,1
PHL_IAH_82715,1
LAX_JFK_91798,1
SAT_DFW_84840,1
ORD_IAD_91539,1
IAH_RSW_101992,1
TPA_CVG_85088,1
LGA_RDU_70586,1
CVG_MDT_63391,1
ATL_CHS_73042,1
BOS_PHL_84115,1
RNO_MSP_87794,1
ORD_PHL_68342,1
BNA_ORD_105676,1
SLC_ATL_95997,1
CLE_ISP_68562,1
MKE_DTW_76854,1
MSP_IND_85703,1
JFK_MSY_89896,1
ORD_DFW_87909,1
LIT_DAL_94280,1
CLE_ORF_65933,1
EWR_RSW_72690,1
JFK_LAX_95345,1
BTV_ORD_71414,1
MDW_PHL_100735,1
ATL_PHX_89841,1
SJC_ATL_83535,1
ATL_PHL_83213,1
XNA_ORD_78289,1
IND_DFW_81959,1
ATL_DEN_63829,1
DEN_OMA_80371,1
MSP_BNA_62789,1
PWM_LGA_70180,1
BOS_DCA_74447,1
MSP_TPA_68825,2
MSP_ORD_104291,1
ONT_PHX_82615,1
MSP_SFO_62161,1
DFW_ORD_82138,2
SLC_OKC_99305,1
MCO_JFK_82860,1
BRO_IAH_75040,1
RSW_BDL_91375,1
LGA_MHT_84594,1
DTW_IND_71887,1
ATL_ABQ_64961,1
ORD_PDX_83270,2
CVG_DSM_76265,1
RDU_PHL_91990,1
TPA_HSV_87130,1
DFW_CRP_85353,1
PHX_LAX_59907,2
ATL_MSY_98728,1
CLT_PHX_60470,1
MCO_ORD_94850,1
ATL_ORF_63928,2
LAX_ORD_98072,1
MSY_JFK_69777,1
SAT_DFW_61333,1
PHX_CLE_80728,1
LEX_CLE_66285,1
JFK_SJU_105489,1
BWI_MCO_66658,1
MDW_SFO_101866,1
IAD_DFW_69452,1
SLC_SJC_95488,1
ORD_DTW_97023,1
EUG_DEN_81144,1
BZN_SLC_105627,1
DFW_SAT_104916,1
PDX_DFW_69819,1
DFW_SAN_62421,1
CMH_DCA_67448,1
ORD_PHX_99845,1
MCO_MSP_99303,1
HSV_DFW_102674,1
MCO_BNA_85379,2
MCO_EWR_79814,1
ATL_CLT_63204,1
IAD_CRW_68927,1
OAK_SNA_95649,1
BOS_PHL_92547,1
IAH_SEA_83821,1
CVG_XNA_83328,1
DEN_SNA_79181,1
ORD_BDL_71644,1
LGA_RDU_89296,1
IAH_IAD_85032,1
ORD_LAX_91085,1
ATL_PFN_97277,1
SDF_JFK_87846,1
MCO_MCI_68249,1
EWR_MHT_67576,1
LGA_MSP_66184,1
LGA_ORD_60008,2
BTR_MEM_70150,1
SLC_IAH_62198,1
PDX_DEN_67245,1
ATL_LAX_76652,1
ORD_BOS_88730,1
ATL_GTR_101127,1
ORD_MBS_94295,1
PDX_SLC_78951,1
ATL_SAT_81458,1
TVC_ORD_75931,1
DFW_CMH_70947,1
ELP_AUS_103943,1
CLT_CMH_61564,2
HOU_ELP_82939,1
PHL_JFK_66387,1
MKE_CVG_88311,1
CVG_RIC_74991,1
SJU_ORD_101547,1
BHM_BWI_78135,1
MCO_CMH_57923,1
EWR_PHX_75079,1
ONT_SLC_74516,1
IAH_ELP_83876,1
RSW_ATL_68906,1
SNA_SEA_85295,1
HOU_MCO_77328,1
MDW_OAK_82023,1
BNA_ATL_67140,1
DFW_ONT_104703,1
CMH_MIA_72294,1
PHX_DEN_61227,1
SAN_DEN_85944,1
CRW_IAH_59277,1
FSD_ORD_75523,1
BDL_PHL_69442,1
PVD_IAD_69809,1
BOI_SLC_62790,1
DEN_GEG_99567,1
EWR_ORD_67983,1
CVG_ERI_57196,1
SAT_ATL_65818,1
BOS_RDU_82208,1
SAT_DTW_88650,1
ATL_TUL_65426,1
CID_ORD_103861,1
CVG_IAH_101799,1
CLT_MCO_85844,1
GTF_SLC_71233,1
LAS_CVG_68865,1
IAH_PIT_104828,2
ONT_SMF_80424,1
PHX_OAK_77325,1
ORD_DEN_98439,1
ATL_CRW_93835,1
SAV_JFK_85169,1
ONT_SJC_68054,1
IAH_PNS_59096,1
DFW_CVG_85397,1
IAH_ELP_59910,1
DTW_LGA_76642,1
LGA_CAE_96337,1
ONT_OAK_88477,1
PHX_BUR_69431,1
SAT_IAH_95496,1
SLC_OMA_96657,1
MSP_ORD_74094,1
LGA_TPA_90874,1
FSM_DFW_89528,1
LGA_BOS_88343,1
DEN_SEA_61913,1
MCI_ORD_65910,1
CVG_CLE_75872,1
PIT_CVG_63544,1
CHS_PHL_77504,1
ATL_RIC_67357,1
DCA_ATL_75730,1
MEM_LGA_89762,1
DTW_BWI_97734,1
SJC_SLC_69288,1
GTF_DEN_98387,1
ORD_CLT_64581,1
LGA_CLT_65057,1
RDU_LGA_91725,1
LAX_ATL_69547,1
MCO_IND_101785,1
CHS_JFK_61172,1
CAE_ATL_82899,1
ORD_AUS_90854,1
MIA_ORD_85249,1
EWR_MCO_97014,1
ATL_MEI_86649,1
MCO_HOU_65782,1
OAK_BUR_97032,1
ORD_LIT_75945,1
ATL_SAV_87146,1
ONT_SLC_57857,1
CLT_SYR_57627,1
DFW_CLE_73237,1
FCA_SLC_56856,1
IAH_JAX_58343,1
PVD_PHL_92389,1
IAH_MCO_92068,1
ATL_BWI_94543,1
LAX_SFO_71240,1
SGF_ORD_103760,1
LAX_TUS_74442,1
CVG_SEA_71880,1
BNA_IAD_58286,1
ATL_CHS_89273,1
IAD_PHX_85273,1
DFW_GRR_84342,1
BOS_BWI_91288,1
SLC_SEA_62951,1
GSO_BOS_60900,1
CVG_MSP_80290,1
ORD_EWR_94668,1
ANC_SEA_70396,1
DTW_SDF_68640,1
DEN_ELP_77428,1
MCO_BWI_68247,1
MCO_MEM_70802,1
LAX_LAS_97059,1
SFO_MSP_89852,1
EWR_MEM_62342,1
MLI_DEN_70253,1
IAH_JAN_72265,1
DEN_LGA_73463,1
IAH_ORD_80146,1
IAH_PIT_71009,1
MDW_SDF_69529,1
IAH_ANC_75732,1
PBI_ATL_102917,1
CVG_EWR_61222,1
BTV_IAD_87508,1
BUR_PHX_75341,1
SFO_PHX_68786,1
JFK_FLL_66836,1
ORD_LAX_80694,1
SMF_LAS_77089,1
DTW_BNA_67547,1
IAH_ATL_65451,2
MSP_DTW_104132,1
JAX_CVG_59024,1
BOS_PHL_95175,1
IAH_GPT_59694,1
ORD_LGA_77400,1
BOS_RDU_100115,1
IAH_BNA_66340,1
BDL_MCO_92780,2
ANC_SCC_62899,1
DFW_PHX_104365,1
CMI_DFW_66446,1
ATL_CRP_93568,1
LGB_IAD_62765,1
DCA_ORD_68385,1
CHS_LGA_76304,1
BOS_EWR_103440,1
ATL_AVL_75308,1
DEN_ORD_70923,1
ORD_SGF_103698,1
CLE_MSP_75155,1
SJC_IAH_58427,1
HOU_BWI_92754,1
ATL_LAS_90629,1
MSP_LGA_97421,1
DFW_CVG_59702,1
DFW_CLT_67626,1
MSP_EWR_100961,1
ATL_ORD_77119,1
FSD_ORD_104497,1
ATL_SJC_71433,1
GRR_CVG_57783,1
IAH_MFE_94567,1
IAH_BWI_70101,1
FAR_ORD_99310,1
ORF_ATL_69125,1
ORF_EWR_102605,1
OAK_SAN_100199,2
TUS_ATL_59541,1
LGA_DCA_85568,1
PWM_ATL_69690,1
SEA_SFO_61192,2
DTW_BNA_64636,2
IAH_BNA_66122,2
PHL_BOS_91272,1
OAK_LAX_104850,1
SLC_BOI_96352,1
STL_PHX_84683,1
DTW_FLL_81639,1
LAS_SJC_95096,1
IAH_DEN_66803,1
DCA_BOS_98804,1
ABQ_DFW_57280,1
OAK_PHX_83004,1
SLC_MSO_87075,2
DCA_ORD_86493,1
CHS_DCA_76637,1
MCI_DTW_60140,1
BNA_MDW_92243,1
TUL_EWR_91137,2
MLU_ATL_83174,2
LAX_SLC_91184,1
SLC_MSP_77725,1
XNA_DFW_66738,1
CID_CVG_59117,1
AUS_DFW_69012,1
MSP_MDW_99177,1
DEN_MSP_56810,1
LAS_PHX_74360,1
IAD_CLE_83084,1
MFE_DFW_63916,1
ORD_PDX_74139,1
STX_MIA_93306,1
EWR_PHL_92708,1
MSP_ATL_88781,1
SFO_DEN_60747,1
SLC_MSO_97183,1
MSP_IAH_90494,1
DEN_SEA_72857,1
DTW_RDU_75059,1
DEN_MCI_65887,1
MDW_ATL_62835,1
IAH_STL_96466,1
ATL_BWI_78931,1
CMH_BWI_76248,1
IAH_TYS_71512,1
DFW_TPA_96341,1
ATL_GPT_95712,1
GSP_ATL_90447,2
DFW_MAF_63318,1
IAD_SFO_85996,1
CVG_JAX_70501,1
PHF_ATL_101965,1
OAK_LAX_89477,1
EWR_ATL_67634,1
ORF_CVG_100432,1
LAX_OAK_102104,1
ACV_SFO_60408,1
ORD_SAT_64873,1
ATL_DFW_78032,1
MHT_CVG_78130,1
BOS_ORD_68097,1
BOS_DEN_86044,1
SAN_PHX_80579,1
SEA_JFK_94201,1
ORD_FSD_92795,1
LGB_SEA_83548,1
TVC_DTW_78193,1
ATL_DCA_97633,1
LEX_LGA_96317,1
ATL_GPT_60650,1
HNL_ORD_67902,1
CVG_SNA_59388,1
LGA_ORD_99654,1
FLL_BDL_85911,1
SLC_OAK_69022,1
LGA_DFW_86793,1
BOS_FLL_101708,1
PDX_ABQ_96491,1
ATL_PIA_105177,1
IAD_DFW_75538,1
HPN_CLE_90613,1
TPA_DEN_77648,1
ATL_CAK_91435,1
DEN_IAD_60526,1
ILM_ATL_77897,1
DFW_TUL_94562,1
SLC_EUG_85640,1
DTW_MHT_75013,1
OKC_EWR_87878,1
IAD_BNA_83400,1
LAX_SJC_74576,1
TPA_BWI_63791,1
CVG_LGA_89124,1
BWI_MEM_94664,1
ORD_OAK_57507,1
COD_SLC_81505,1
ORD_IAH_71035,1
IAD_MLB_103604,1
MHT_TPA_79794,1
IAD_ORD_83191,1
DCA_BOS_96898,1
DEN_AUS_75794,1
RDU_MCO_95375,1
SRQ_CVG_61870,1
OAK_LAX_88568,1
MEI_ATL_85993,1
PHL_TPA_84203,1
IAD_BOS_98290,1
DCA_BOS_102438,1
DEN_CLT_80804,1
CVG_AUS_64360,1
EWR_SJU_104376,1
MDW_PHL_64549,1
FCA_SLC_103296,1
IND_MCO_76193,1
IND_TPA_87823,1
AUS_ATL_94058,1
MSP_JFK_79289,1
TUL_STL_57515,1
PBI_LGA_102426,1
SFO_MEM_100772,1
JFK_TPA_71413,1
TPA_CLT_102508,1
OAK_SAN_85520,1
MSY_OAK_60274,1
CVG_JAX_103278,1
CHS_ATL_104704,1
ABE_CLE_90600,1
DEN_LAS_88164,1
JAX_PHL_78277,1
CVG_PBI_83347,1
HPN_ORD_96262,1
MSP_DEN_74052,1
EUG_SLC_72130,1
FAT_DFW_103039,1
ABQ_MCO_105250,1
IND_PHX_57028,1
HPN_ATL_60432,1
DEN_FSD_95249,1
SEA_CVG_80969,1
LGA_BOS_59146,1
PIT_PHL_78673,1
ORD_MSP_92052,1
LAS_LIT_71580,1
DTW_LGA_93961,1
LAS_MDW_102118,1
BOS_CLE_101244,1
DEN_MCO_97010,1
EUG_SLC_100329,1
LIT_DFW_59456,1
PHX_ELP_59548,1
ORD_ROC_92145,1
SJU_MCO_65007,1
DTW_PHL_105278,1
EWR_MEM_89541,1
IAH_PNS_105049,1
SBN_CVG_69430,1
OAK_SAN_56962,1
DTW_LGA_104598,1
MCO_DFW_102330,1
CVG_OKC_89211,1
ATL_RIC_104226,1
OMA_ORD_86370,1
ISP_BWI_74411,1
ORD_CID_65525,1
MHT_TPA_69374,1
PIT_LAS_81887,1
DCA_MEM_78118,1
LAS_IND_90564,1
MSP_BOS_70641,1
MCO_DTW_63264,1
ATL_EVV_103060,1
PWM_CVG_77104,1
IAH_IND_72146,1
BTR_ATL_92940,1
PVD_ORD_72849,1
MCO_BDL_96359,1
IAH_DFW_76129,1
LGA_CLT_92855,1
ATL_ROC_82785,1
RDU_CVG_61563,1
RIC_ORD_69670,1
BHM_CVG_101073,1
ROC_DTW_102579,1
MDW_CLE_69526,1
LIT_CVG_81050,1
MSP_EWR_57230,1
PHL_BOS_91337,1
TPA_BDL_63343,1
PHL_LAS_100602,1
DFW_DCA_86022,1
TYS_DFW_70138,1
DEN_ABQ_81495,1
TYS_DFW_87220,1
DEN_SLC_69098,1
ORD_CVG_71046,1
CVG_HSV_76545,1
DTW_PHL_95896,1
BNA_PHX_60638,1
LAS_DEN_99241,1
MCI_ATL_95038,1
LAX_SBP_89797,1
SJC_SBA_78577,1
ATL_CMH_65532,1
SFO_ACV_88529,1
DCA_ATL_98010,1
RIC_ATL_63379,1
CVG_GRR_68675,1
MSP_IAH_78371,1
IAH_DEN_65480,1
SAV_CVG_91384,1
IAD_ORD_72726,1
SLC_SAN_65212,1
STL_PHX_85761,1
SNA_STL_71384,1
DFW_BWI_95648,1
JFK_MLB_92368,1
LEX_ATL_60153,1
CVG_ORD_65869,1
BHM_DFW_58077,1
IAH_PBI_84974,1
ANC_MSP_93302,1
ATL_CLT_96195,1
OAK_BUR_79787,1
DFW_DEN_88374,1
ORD_PHX_103148,1
DEN_MIA_78707,1
DTW_ORD_65606,1
MIA_EWR_83929,1
DCA_BOS_79746,1
AUS_ORD_77673,1
SAN_OAK_94198,1
MCI_SEA_102115,1
LGA_DCA_76890,1
SEA_SFO_82257,1
BWI_ATL_80189,1
CAK_ATL_66925,1
DFW_BHM_77098,1
IAD_ATL_93146,1
SMF_MSP_68254,2
EUG_SLC_79287,1
PHX_EWR_86866,1
DFW_HSV_91268,1
ATL_ORF_96942,1
FLL_DFW_92282,1
JAX_BWI_84893,1
PHL_BOS_94855,1
LAX_CVG_89280,1
ATL_TRI_104205,1
SNA_PHX_95135,1
LGA_JAX_61748,1
BHM_LGA_66111,1
ATL_CLE_70974,1
LAX_DEN_97315,1
STL_DFW_57372,1
CLT_IAD_81956,1
CVG_CID_66019,1
ELP_DAL_93221,1
LAX_SMF_101099,1
MCI_DTW_63562,1
ABQ_PHX_58124,1
OMA_DEN_63001,1
MDW_PHX_85374,1
BOS_MCO_102684,1
CAK_LGA_102441,1
PIT_BOS_63992,1
DEN_LAX_58572,1
CHA_CVG_90081,1
SDF_CLE_65744,1
SEA_SMF_91372,1
EWR_ROC_99834,1
JFK_BOS_93185,1
CLE_ATL_73982,1
DFW_JAN_104293,1
LAX_PHX_84962,1
DFW_DCA_87938,1
ATL_AUS_60103,1
RSW_STL_90742,1
BNA_JFK_57212,1
MSP_EWR_93669,2
SNA_SFO_71974,1
DFW_CVG_87407,1
SLC_CVG_68056,1
SNA_ORD_73484,1
SAV_ORD_84912,1
DTW_ORD_80658,1
MDW_DTW_100245,1
IAH_SLC_103787,1
JAX_BOS_79793,1
ATL_MCI_103549,1
DFW_CLL_86292,1
BDL_MDW_71126,1
LAS_BUR_75825,1
ATL_IAD_88362,1
JAX_DCA_98149,1
SLC_LAS_86259,1
CRP_ATL_57544,1
MCO_ATL_97743,1
CVG_MSP_65236,2
JFK_RDU_101480,1
TUS_DEN_75913,1
DCA_BOS_68805,1
SJC_LAX_86745,1
JAX_ATL_97815,1
ORD_DEN_72589,1
DTW_PHX_73556,1
DEN_DTW_61822,1
GRR_IAH_78485,1
JFK_ROC_100843,2
DCA_IAH_73202,1
ATL_GRR_95094,1
ORD_ICT_104454,1
MSP_LGA_61839,1
CVG_RIC_100092,1
SEA_CVG_72285,1
COS_ORD_70434,1
TPA_DFW_60262,1
AEX_ATL_76366,1
DFW_MCO_92978,1
SNA_SLC_90374,1
LAX_HNL_72555,1
BWI_CLT_97534,1
PDX_PHX_76629,1
SAN_DFW_67163,2
PHX_BWI_73224,1
DFW_MCI_102014,1
TUS_DEN_65771,1
ATL_MCI_69588,1
LAX_SBP_72191,1
EWR_RDU_61655,1
DFW_RDU_74696,1
EWR_MSP_76835,1
PHX_SNA_91627,1
RDU_MIA_70848,1
DAY_ATL_73495,1
MSP_MSY_57575,1
MEM_LGA_61808,1
DFW_CLT_99642,1
CLE_MDW_99242,1
PHL_MDW_75269,1
AMA_DAL_93439,1
BHM_LGA_60087,2
BUF_JFK_68075,1
GJT_SLC_71211,1
MEM_DEN_87574,2
EWR_DTW_93207,2
ATL_ABQ_101737,1
SAN_DTW_101524,1
OMA_ORD_92639,2
SEA_SMF_80213,1
JFK_RDU_98835,1
BWI_MSY_82915,1
IAH_SNA_82568,1
JAX_DFW_104391,1
DEN_AUS_67643,1
LGA_DCA_76379,1
MEM_DFW_65149,1
MCO_PHL_87274,2
CVG_MIA_77484,1
SFO_IAH_100333,1
PHL_LAX_59250,1
IAH_MCO_72437,1
LAS_BOS_63504,1
BRO_IAH_98355,1
MDW_MSP_90466,2
TYS_CVG_87126,1
RDU_BOS_69814,1
BNA_CVG_60299,1
OKC_ORD_102991,1
PBI_PHL_105274,1
ORD_PHX_84875,2
PDX_ANC_91311,1
DSM_CVG_84593,1
DTW_CLT_82552,1
FNT_ATL_59977,1
CVG_ATL_57115,1
DAY_ATL_56940,1
MEM_LGA_87661,1
CVG_ABE_71587,1
DTW_PHX_82308,1
CLT_ORD_88821,1
ATL_ATW_72620,1
CVG_ORF_66129,1
DFW_PIT_98730,1
SEA_MSP_89235,1
ATL_SLC_101378,1
CLT_JAX_94741,2
ATL_CLT_61639,1
SFO_EWR_81392,1
PBI_PHL_85287,1
IAH_MSY_72111,1
DSM_CVG_60869,1
TPA_CLE_91842,2
SBN_ATL_61043,1
MSP_ONT_58934,1
LAS_ORD_74373,1
CVG_GRR_92824,1
ATW_ATL_80485,2
MCO_BWI_104029,1
FLL_IND_80081,1
ORD_MSP_67064,1
CHS_PHL_81980,1
ORF_ATL_99208,1
OAK_SAN_76639,1
TUS_LAS_88790,1
